text,label,bias_terms,target_group,severity,safer_text,label_id
Con gái ít son phấn trông không chăm sóc bản thân.,Appearance Bias,"ít makeup, mặt mộc",phụ nữ ít trang điểm,medium,Không trang điểm là lựa chọn cá nhân và không phản ánh việc chăm sóc bản thân.,11
Mọi người trong nhà chia sẻ việc dọn dẹp. vào cuối tháng.,Non-bias,none,none,low,Mọi người trong nhà chia sẻ việc dọn dẹp. vào cuối tháng.,0
"Đàn ông Việt Nam thì ai cũng biết là đàn ông mà rụt rè, không dám quyết thì không ai nể.",Gender Bias,"rụt rè, không ai nể",đàn ông,medium,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
Nhiều người nghĩ kỹ thuật viên xét nghiệm thì cũng chỉ làm thợ trong bệnh viện.,Occupation Bias,chỉ làm thợ,kỹ thuật viên xét nghiệm,medium,Kỹ thuật viên xét nghiệm đóng vai trò then chốt trong chẩn đoán bệnh chính xác.,4
"Đến dân Sài Gòn mà chỉ biết kiếm tiền, không quan tâm gia đình thì biết nói gì.",Regional Bias,"ham tiền, thiếu quan tâm gia đình",Người Sài Gòn,high,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Tôi né dân xứ Nghệ vì hay ăn vạ, không chịu nhận lỗi.",Regional Bias,"ăn vạ, không nhận lỗi",Người Nghệ An,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
Bọn 10x không có nền tảng đạo đức như thế hệ trước.,Age Bias,"bọn 10x, không có nền tảng đạo đức",Người trẻ/Gen Z,High,Đạo đức không suy giảm theo thế hệ; mỗi thế hệ có hệ giá trị riêng.,2
"Người ta vẫn hay nói người cố đô sống khép kín, ít cởi mở.",Regional Bias,"khép kín, ít cởi mở",Người Huế,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
người phản biện chính sách bị gắn nhãn là khó hợp tác trong tranh luận.,Political Bias,khó hợp tác,người phản biện chính sách,medium,Ý kiến khác nhau không tự động đồng nghĩa với thiếu năng lực.,9
"Cứ nhìn vào dân xứ Quảng là thấy thực dụng quá mức, không có tình cảm.",Regional Bias,"thực dụng, thiếu tình cảm",Người Quảng Nam,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
người Mường thường bị cho là bị xem là lạc hậu.,Ethnicity Bias,bị xem là lạc hậu,người Mường,high,Đánh giá nên dựa trên hành vi và năng lực thực tế.,7
"Thật ra đàn bà phụ nữ mà quản lý tiền thì hay tiêu hoang, không biết tiết kiệm.",Gender Bias,"tiêu hoang, không biết tiết kiệm",phụ nữ,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
Xã hội mình hay quan niệm nhân viên bưu điện thì cũng không có nghề ngỗng gì.,Occupation Bias,không có nghề ngỗng gì,nhân viên bưu điện,medium,Nhân viên bưu điện đảm bảo liên lạc và vận chuyển thông tin trong hệ thống dịch vụ công cộng.,4
Đến người Huế mà hay tự mãn với văn hóa địa phương thì biết nói gì.,Regional Bias,"tự mãn, cục bộ",Người Huế,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
Kỹ thuật viên xét nghiệm thì cũng chỉ làm thợ trong bệnh viện. Đó là định kiến cần thay đổi.,Occupation Bias,chỉ làm thợ,kỹ thuật viên xét nghiệm,medium,Kỹ thuật viên xét nghiệm đóng vai trò then chốt trong chẩn đoán bệnh chính xác.,4
"Ông cụ đó không biết dùng email, sao làm việc được.",Age Bias,"ông cụ, không biết dùng email",Người cao tuổi,Medium,Nhiều người lớn tuổi sử dụng thành thạo các công cụ kỹ thuật số.,2
"Dân cảng thì ai cũng biết là thô lỗ, không biết cư xử với người lớn tuổi.",Regional Bias,"thô lỗ, thiếu lễ phép",Người Hải Phòng,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
Nhiều người nghĩ nghề diễn viên hài thì không phải là nghề thực sự.,Occupation Bias,không phải nghề thực sự,diễn viên hài,medium,Diễn viên hài chuyên nghiệp đóng góp cho văn hóa giải trí và cần kỹ năng nghệ thuật thực sự.,4
"Không ít người cho rằng người phụ nữ việc giáo dục con cái là trách nhiệm của mẹ, không phải của bố.",Gender Bias,"trách nhiệm của mẹ, giáo dục con",phụ nữ,medium,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
Có định kiến rằng công chức luôn không khách quan.,Political Bias,không khách quan,công chức,medium,Cần xem xét bối cảnh thay vì dùng kết luận khái quát.,9
"Xã hội mình hay quan niệm thằng bạn tôi bỏ học làm shipper, phí cả tuổi trẻ.",Occupation Bias,phí cả tuổi trẻ,shipper,medium,Làm shipper là lựa chọn nghề nghiệp hợp lệ với thu nhập ổn định và tính linh hoạt cao.,4
"Tôi thấy phụ nữ đàn ông giỏi công nghệ hơn phụ nữ, đó là sự thật khách quan.",Gender Bias,"giỏi công nghệ hơn, sự thật khách quan",phụ nữ,high,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
Lễ hội địa phương thu hút nhiều người tham dự. vào cuối tháng.,Non-bias,none,none,low,Lễ hội địa phương thu hút nhiều người tham dự. vào cuối tháng.,0
"Ông bà tôi hay nói nghề tiếp thị thì có gì ghê gớm đâu, ai cũng làm được.",Occupation Bias,ai cũng làm được,nhân viên tiếp thị,medium,"Tiếp thị đòi hỏi kỹ năng phân tích, sáng tạo và hiểu biết thị trường sâu sắc.",4
Người hay cau mày nhìn khó ưa dù biết đâu họ tốt.,Appearance Bias,"cau mày, mặt khó",người hay cau mày,medium,Biểu cảm mặc định của khuôn mặt không phản ánh tính cách hay thái độ.,11
Người dân tham gia hoạt động địa phương. ở buổi họp.,Non-bias,none,none,low,Người dân tham gia hoạt động địa phương. ở buổi họp.,0
Người có lằn nhăn sâu ở trán trông hay lo lắng bất ổn.,Appearance Bias,"nhăn trán, nếp nhăn",người nhiều nếp nhăn trán,medium,Nếp nhăn là đặc điểm tự nhiên và không phản ánh trạng thái tinh thần.,11
Ông bà tôi hay nói người làm nghề chụp ảnh thì cũng chỉ là thú vui tay trái.,Occupation Bias,chỉ là thú vui tay trái,nhiếp ảnh gia,medium,"Nhiếp ảnh là nghề đòi hỏi kỹ năng nghệ thuật và kỹ thuật chuyên sâu, là sự nghiệp chính đàng hoàng.",4
"Y tá thì chỉ là người phụ bác sĩ, không quan trọng bằng. Đó là định kiến cần thay đổi.",Occupation Bias,không quan trọng bằng,y tá / điều dưỡng,low,Điều dưỡng là chuyên gia y tế độc lập với vai trò thiết yếu trong chăm sóc bệnh nhân.,4
"Tôi không thích đàn bà vì con gái mà ăn nhiều quá trông không có duyên, đàn ông không thích.",Gender Bias,"ăn nhiều, không có duyên",phụ nữ,medium,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
Buổi biểu diễn giới thiệu nghệ thuật truyền thống. tại địa phương.,Non-bias,none,none,low,Buổi biểu diễn giới thiệu nghệ thuật truyền thống. tại địa phương.,0
Làm việc với phụ nữ Việt Nam mệt lắm vì phụ nữ sau khi sinh phải ở nhà ít nhất vài năm để chăm con.,Gender Bias,"ở nhà chăm con, sau khi sinh",phụ nữ,medium,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Người phụ nữ phụ nữ học y khoa rồi nghỉ ở nhà sinh con là phí nhân lực xã hội.,Gender Bias,"nghỉ ở nhà sinh con, phí nhân lực",phụ nữ,medium,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
"Thật ra con trai đàn ông học sư phạm thì sau này khó xin việc, không ai tin tưởng.",Gender Bias,"không ai tin tưởng, học sư phạm",đàn ông,medium,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Dân Bắc không đáng tin, hay nói một đằng làm một nẻo.",Regional Bias,"không đáng tin, hai mặt",Người miền Bắc,high,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
Không ít người cho rằng người phi nhị nguyên giới người phi nhị nguyên giới chỉ là đang cố gây chú ý.,Gender Bias,cố gây chú ý,người phi nhị nguyên giới,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
Nhiều người nghĩ nhân viên pha chế thì cũng chỉ làm để qua ngày thôi.,Occupation Bias,chỉ làm để qua ngày,bartender / nhân viên pha chế,medium,Bartender chuyên nghiệp có thể xây dựng sự nghiệp trong ngành F&B với thu nhập và cơ hội tốt.,4
Nhiều người nghĩ rằng người hoạt động xã hội luôn thiếu hiểu biết.,Political Bias,luôn thiếu hiểu biết,người hoạt động xã hội,high,Cần xem xét bối cảnh thay vì dùng kết luận khái quát.,9
"Xã hội mình hay quan niệm thợ lắp kính thì cũng không khá được, nghề thấp lắm.",Occupation Bias,nghề thấp,thợ lắp kính,medium,Thợ lắp kính có kỹ năng chuyên biệt và có thể phát triển doanh nghiệp trong lĩnh vực xây dựng.,4
"Nhiều người nghĩ nghề chăn trâu thì lạc hậu, người văn minh không làm.",Occupation Bias,"lạc hậu, người văn minh không làm",người chăn trâu,high,"Chăn nuôi gia súc là ngành kinh tế quan trọng, không có gì là lạc hậu trong việc này.",4
Gen Z không biết cách viết báo cáo chuyên nghiệp.,Age Bias,"gen Z, báo cáo chuyên nghiệp",Người trẻ/Gen Z,Medium,Kỹ năng viết báo cáo có thể học và phát triển qua đào tạo và thực hành.,2
Nghe nói phục vụ quán cà phê thì không học hành gì vẫn làm được.,Occupation Bias,không học hành gì vẫn làm được,nhân viên quán cà phê,medium,"Nhân viên quán cà phê cần kỹ năng pha chế, giao tiếp khách hàng và quản lý thời gian.",4
Không biết sao chứ người Nghệ Tĩnh thiếu văn minh so với người thành phố.,Regional Bias,"thiếu văn minh, quê mùa",Người Nghệ An,high,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
Ông cụ đó hiểu gì về AI mà bàn.,Age Bias,"ông cụ, hiểu gì",Người cao tuổi,High,Nhiều chuyên gia lớn tuổi có đóng góp rất lớn trong lĩnh vực công nghệ.,2
"Đeo kính dày thế kia trông mọt sách, không gần gũi.",Appearance Bias,"kính dày, kính cận",người đeo kính,medium,Đeo kính không phản ánh tính cách hay khả năng giao tiếp xã hội.,11
"Chẳng ai phủ nhận được con trai đàn ông lấy vợ hơn tuổi trông kỳ lắm, không hợp.",Gender Bias,"vợ hơn tuổi, không hợp",đàn ông,medium,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
Có định kiến rằng công chức luôn chỉ nói theo đám đông.,Political Bias,chỉ nói theo đám đông,công chức,low,Không nên đồng nhất mọi cá nhân trong một nhóm quan điểm.,9
"Nghe nói người Sài Gòn xưa thích nhậu nhẹt, không lo chuyện lớn.",Regional Bias,"nhậu nhẹt, thiếu trách nhiệm",Người miền Nam,high,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Người da đen không hợp mặc áo tối màu.,Appearance Bias,da đen,người da tối màu,medium,Mọi người đều có quyền tự chọn trang phục của mình.,11
Nhiều người nghĩ người làm bánh thì cũng chỉ là thợ lặt vặt thôi.,Occupation Bias,thợ lặt vặt,thợ làm bánh,medium,"Thợ làm bánh chuyên nghiệp kết hợp kỹ thuật và nghệ thuật, nhiều người thành công với thương hiệu riêng.",4
